ID,CALENDAR_ID,Literal_Time_start,LONGITUDE_start,LATITUDE_start,Literal_Time_end,LONGITUDE_end,LATITUDE_end,ROUTE_ABBR,DIRECTION,SERV_DAY_start,SERV_DAY_end,MESSAGE_COUNT
120161001-2639-28,120161001,2016-10-02 05:13:28.133000,-932208514,449209361,2016-10-02 05:47:47.130000,-931685643,450125671,921.0,4.0,Saturday,Saturday,49
120161001-2639-29,120161001,2016-10-02 05:48:30.340000,-931682568,450122694,2016-10-02 07:16:22.130000,-932442653,448628726,921.0,1.0,Saturday,Saturday,103
120161002-2639-00,120161002,2016-10-02 07:16:46.123000,-932442578,448628716,2016-10-02 13:47:00.203000,-932425591,448627501,921.0,1.0,Sunday,Sunday,47
120161002-2639-01,120161002,2016-10-02 13:47:45.710000,-932403429,448632760,2016-10-02 14:54:17.650000,-931685388,450125437,921.0,4.0,Sunday,Sunday,99
120161002-2639-02,120161002,2016-10-02 14:54:37.103000,-931682358,450122566,2016-10-02 15:38:24.410000,-932207590,449213110,921.0,1.0,Sunday,Sunday,76
120161002-2639-03,120161002,2016-10-02 15:38:37.390000,-932208827,449209754,2016-10-02 16:23:07.663000,-931684399,450124807,921.0,4.0,Sunday,Sunday,86
120161002-2639-04,120161002,2016-10-02 16:23:32.267000,-931681490,450122257,2016-10-02 17:07:48.510000,-932208743,449210521,921.0,1.0,Sunday,Sunday,98
120161002-2639-05,120161002,2016-10-02 17:07:55.700000,-932208648,449209638,2016-10-02 17:54:06.170000,-931685211,450125631,921.0,4.0,Sunday,Sunday,96
120161002-2639-06,120161002,2016-10-02 17:54:23.987000,-931681935,450122518,2016-10-02 18:37:19.593000,-932205016,449212637,921.0,1.0,Sunday,Sunday,88
120161002-2639-07,120161002,2016-10-02 18:37:41.573000,-932209035,449209951,2016-10-02 19:22:32.730000,-931684830,450124518,921.0,4.0,Sunday,Sunday,99
120161002-2639-08,120161002,2016-10-02 19:22:54.853000,-931683820,450122468,2016-10-02 20:07:10.440000,-932204409,449212715,921.0,1.0,Sunday,Sunday,85
120161002-2639-09,120161002,2016-10-02 20:07:33.623000,-932208099,449208980,2016-10-02 20:52:18.183000,-931684538,450125061,921.0,4.0,Sunday,Sunday,89
120161002-2639-10,120161002,2016-10-02 20:52:44.703000,-931682294,450122461,2016-10-02 21:36:35.580000,-932204628,449212602,921.0,1.0,Sunday,Sunday,78
120161002-2639-11,120161002,2016-10-02 21:37:39.213000,-932208559,449209724,2016-10-02 22:22:31.760000,-931685402,450125603,921.0,4.0,Sunday,Sunday,93
120161002-2639-12,120161002,2016-10-02 22:22:55.800000,-931682075,450122661,2016-10-02 23:06:20.110000,-932204849,449213072,921.0,1.0,Sunday,Sunday,99
120161002-2639-13,120161002,2016-10-02 23:07:16.083000,-932208521,449209359,2016-10-02 23:53:17.410000,-931685054,450124821,921.0,4.0,Sunday,Sunday,93
120161002-2639-14,120161002,2016-10-02 23:53:31.420000,-931682657,450122423,2016-10-03 00:41:35.147000,-932204582,449212864,921.0,1.0,Sunday,Sunday,72
120161002-2639-15,120161002,2016-10-03 00:42:14.833000,-932208219,449208845,2016-10-03 01:33:23.613000,-931684587,450125714,921.0,4.0,Sunday,Sunday,78
120161002-2639-16,120161002,2016-10-03 01:33:40.603000,-931681328,450122643,2016-10-03 02:11:08.343000,-932204685,449213045,921.0,1.0,Sunday,Sunday,83
120161002-2639-17,120161002,2016-10-03 02:12:19.247000,-932208778,449210830,2016-10-03 03:03:11.483000,-931684867,450125298,921.0,4.0,Sunday,Sunday,84
120161002-2639-18,120161002,2016-10-03 03:04:10.670000,-931682742,450122596,2016-10-03 03:32:31.907000,-932202185,449208296,921.0,1.0,Sunday,Sunday,64
120161002-2639-19,120161002,2016-10-03 03:32:36.510000,-932199861,449205445,2016-10-03 04:18:40.723000,-931682434,450127378,921.0,4.0,Sunday,Sunday,89
120161002-2639-20,120161002,2016-10-03 04:19:22.937000,-931680935,450122885,2016-10-03 05:14:19.847000,-932204684,449212471,921.0,1.0,Sunday,Sunday,63
120161002-2639-21,120161002,2016-10-03 05:15:16.163000,-932208622,449209340,2016-10-03 05:47:54.583000,-931684919,450125468,921.0,4.0,Sunday,Sunday,68
120161002-2639-22,120161002,2016-10-03 05:49:20.807000,-931682431,450122473,2016-10-03 06:29:51.003000,-932422944,448638907,921.0,1.0,Sunday,Sunday,56
120161003-2639-00,120161003,2016-10-03 06:29:53.017000,-932423235,448640079,2016-10-03 12:36:22.777000,-932204639,449212896,921.0,1.0,Weekday,Weekday,184
120161003-2639-01,120161003,2016-10-03 12:37:22.620000,-932208507,449209599,2016-10-03 13:24:47.097000,-931682967,450125667,921.0,4.0,Weekday,Weekday,97
120161003-2639-02,120161003,2016-10-03 13:25:18.093000,-931680913,450121771,2016-10-03 14:06:13.830000,-932205045,449212421,921.0,1.0,Weekday,Weekday,92
120161003-2639-03,120161003,2016-10-03 14:07:06.713000,-932209192,449210193,2016-10-03 14:53:39.053000,-931685256,450125607,921.0,4.0,Weekday,Weekday,67
120161003-2639-04,120161003,2016-10-03 14:54:09.927000,-931682242,450122570,2016-10-03 15:37:04.160000,-932204739,449212805,921.0,1.0,Weekday,Weekday,59
120161003-2639-05,120161003,2016-10-03 15:37:27.547000,-932208617,449209494,2016-10-03 16:22:54.567000,-931683704,450126569,921.0,4.0,Weekday,Weekday,70
120161003-2639-06,120161003,2016-10-03 16:23:20.387000,-931681038,450122759,2016-10-03 17:06:23.857000,-932206691,449213021,921.0,1.0,Weekday,Weekday,72
120161003-2639-07,120161003,2016-10-03 17:06:33.480000,-932208616,449209391,2016-10-03 17:51:20.317000,-931685184,450125801,921.0,4.0,Weekday,Weekday,73
120161003-2639-08,120161003,2016-10-03 17:51:39.507000,-931681695,450122571,2016-10-03 18:35:20.993000,-932205015,449212720,921.0,1.0,Weekday,Weekday,87
120161003-2639-09,120161003,2016-10-03 18:35:36.313000,-932208994,449210298,2016-10-03 19:20:27.367000,-931684593,450124474,921.0,4.0,Weekday,Weekday,68
120161003-2639-10,120161003,2016-10-03 19:21:08.770000,-931682904,450122381,2016-10-03 20:03:05.687000,-932204652,449213024,921.0,1.0,Weekday,Weekday,72
120161003-2639-11,120161003,2016-10-03 20:03:18.043000,-932208211,449209390,2016-10-03 20:49:41.240000,-931684907,450125340,921.0,4.0,Weekday,Weekday,66
120161003-2639-12,120161003,2016-10-03 20:50:26.717000,-931682258,450122442,2016-10-03 21:43:13.660000,-932206911,449213109,921.0,1.0,Weekday,Weekday,82
120161003-2639-13,120161003,2016-10-03 21:43:28.370000,-932208589,449209141,2016-10-03 22:31:06.387000,-931685159,450126139,921.0,4.0,Weekday,Weekday,95
120161003-2639-14,120161003,2016-10-03 22:31:20.897000,-931681342,450122808,2016-10-04 00:58:28.680000,-932428961,448632550,921.0,1.0,Weekday,Weekday,164
120161004-2639-00,120161004,2016-09-21 15:36:31.417000,-931670320,449273019,2016-09-21 15:36:31.417000,-931670320,449273019,,,Weekday,Weekday,1
120161004-2639-01,120161004,2016-10-04 10:41:52.020000,-932426997,448639220,2016-10-04 10:45:24.243000,-932409292,448627349,921.0,1.0,Weekday,Weekday,6
120161004-2639-02,120161004,2016-10-04 10:45:27.037000,-932408330,448627617,2016-10-04 11:44:07.307000,-931684102,450123423,921.0,4.0,Weekday,Weekday,113
120161004-2639-03,120161004,2016-10-04 11:44:12.207000,-931682417,450122654,2016-10-04 12:26:16.320000,-932204597,449212805,921.0,1.0,Weekday,Weekday,87
120161004-2639-04,120161004,2016-10-04 12:27:18.470000,-932208436,449209241,2016-10-04 13:14:05.693000,-931684475,450125406,921.0,4.0,Weekday,Weekday,100
120161004-2639-05,120161004,2016-10-04 13:14:27.177000,-931682008,450122715,2016-10-04 13:58:41.263000,-932207552,449213166,921.0,1.0,Weekday,Weekday,89
120161004-2639-06,120161004,2016-10-04 13:58:52.103000,-932209310,449210105,2016-10-04 14:43:23.540000,-931685359,450125554,921.0,4.0,Weekday,Weekday,89
120161004-2639-07,120161004,2016-10-04 14:44:03.037000,-931682366,450122686,2016-10-04 15:26:34.527000,-932205077,449212504,921.0,1.0,Weekday,Weekday,83
120161004-2639-08,120161004,2016-10-04 15:27:09.360000,-932209022,449209983,2016-10-04 16:13:01.947000,-931684779,450125413,921.0,4.0,Weekday,Weekday,95
120161004-2639-09,120161004,2016-10-04 16:13:18.360000,-931681295,450122622,2016-10-04 16:57:05.537000,-932207985,449212635,921.0,1.0,Weekday,Weekday,68
120161004-2639-10,120161004,2016-10-04 16:57:16.130000,-932208548,449209319,2016-10-04 17:41:53.277000,-931685363,450125846,921.0,4.0,Weekday,Weekday,80
120161004-2639-11,120161004,2016-10-04 17:42:28.500000,-931682081,450122756,2016-10-04 18:26:06.367000,-932205009,449212600,921.0,1.0,Weekday,Weekday,107
120161004-2639-12,120161004,2016-10-04 18:26:22.013000,-932208998,449210059,2016-10-04 19:11:34.383000,-931685354,450125273,921.0,4.0,Weekday,Weekday,92
120161004-2639-13,120161004,2016-10-04 19:12:06.583000,-931682720,450122576,2016-10-04 19:53:44.033000,-932204631,449212749,921.0,1.0,Weekday,Weekday,93
120161004-2639-14,120161004,2016-10-04 19:54:14.030000,-932208614,449209647,2016-10-04 20:41:22.583000,-931683271,450126180,921.0,4.0,Weekday,Weekday,95
120161004-2639-15,120161004,2016-10-04 20:41:56.430000,-931682156,450122435,2016-10-04 21:32:20.247000,-932204394,449212459,921.0,1.0,Weekday,Weekday,76
120161004-2639-16,120161004,2016-10-04 21:34:16.157000,-932208533,449209369,2016-10-04 22:21:49.050000,-931679660,450126904,921.0,4.0,Weekday,Weekday,95
120161004-2639-17,120161004,2016-10-04 22:22:12.933000,-931681531,450122830,2016-10-04 23:14:59.073000,-932204946,449213131,921.0,1.0,Weekday,Weekday,102
120161004-2639-18,120161004,2016-10-04 23:15:16.653000,-932208925,449209951,2016-10-05 00:01:35.650000,-931684944,450125230,921.0,4.0,Weekday,Weekday,101
120161004-2639-19,120161004,2016-10-05 00:01:58.457000,-931682604,450122604,2016-10-05 01:34:24.050000,-932424817,448640662,921.0,1.0,Weekday,Weekday,128
120161005-2639-00,120161005,2016-10-05 08:45:02.360000,-932424491,448640994,2016-10-06 00:46:39.423000,-932431019,448634507,921.0,1.0,Weekday,Weekday,217
120161006-2639-00,120161006,2016-10-06 05:09:58.107000,-932431019,448634507,2016-10-06 12:36:39.997000,-932204493,449212923,921.0,1.0,Weekday,Weekday,183
120161006-2639-01,120161006,2016-10-06 12:37:02.897000,-932208209,449209035,2016-10-06 13:24:11.210000,-931682828,450126627,921.0,4.0,Weekday,Weekday,92
120161006-2639-02,120161006,2016-10-06 13:24:31.443000,-931681680,450122734,2016-10-06 14:06:43.667000,-932204900,449212814,921.0,1.0,Weekday,Weekday,91
120161006-2639-03,120161006,2016-10-06 14:07:18.283000,-932208872,449209771,2016-10-06 14:54:07.347000,-931684991,450124596,921.0,4.0,Weekday,Weekday,97
120161006-2639-04,120161006,2016-10-06 14:54:14.663000,-931682059,450122484,2016-10-06 15:36:49.320000,-932204769,449212784,921.0,1.0,Weekday,Weekday,75
120161006-2639-05,120161006,2016-10-06 15:37:23.157000,-932208584,449209389,2016-10-06 16:21:41.337000,-931681708,450124095,921.0,4.0,Weekday,Weekday,79
120161006-2639-06,120161006,2016-10-06 16:23:16.670000,-931682816,450122636,2016-10-06 17:06:41.603000,-932204362,449212618,921.0,1.0,Weekday,Weekday,60
120161006-2639-07,120161006,2016-10-06 17:07:17.813000,-932208354,449209540,2016-10-06 17:52:10.250000,-931685393,450125497,921.0,4.0,Weekday,Weekday,89
120161006-2639-08,120161006,2016-10-06 17:52:25.227000,-931682739,450122641,2016-10-06 18:35:18.260000,-932205059,449212217,921.0,1.0,Weekday,Weekday,62
120161006-2639-09,120161006,2016-10-06 18:36:16.167000,-932209114,449209811,2016-10-06 19:21:25.810000,-931685107,450125235,921.0,4.0,Weekday,Weekday,66
120161006-2639-10,120161006,2016-10-06 19:22:21.270000,-931682594,450122631,2016-10-06 20:03:34.677000,-932204573,449212847,921.0,1.0,Weekday,Weekday,80
120161006-2639-11,120161006,2016-10-06 20:04:15.047000,-932208435,449209352,2016-10-06 20:51:10.323000,-931684627,450124630,921.0,4.0,Weekday,Weekday,100
120161006-2639-12,120161006,2016-10-06 20:51:22.443000,-931683053,450122459,2016-10-06 21:44:17.143000,-932204653,449212874,921.0,1.0,Weekday,Weekday,95
120161006-2639-13,120161006,2016-10-06 21:44:41.323000,-932208416,449209218,2016-10-06 22:31:49.870000,-931682065,450126477,921.0,4.0,Weekday,Weekday,95
120161006-2639-14,120161006,2016-10-06 22:32:24.033000,-931681844,450122753,2016-10-07 00:39:54.650000,-932430574,448640785,921.0,1.0,Weekday,Weekday,173
120161007-2639-00,120161007,2016-10-07 10:33:09.387000,-932424741,448630733,2016-10-07 11:56:28.360000,-932204351,449212385,921.0,1.0,Weekday,Weekday,126
120161007-2639-01,120161007,2016-10-07 11:57:13.993000,-932208614,449209415,2016-10-07 12:44:01.447000,-931685469,450126264,921.0,4.0,Weekday,Weekday,80
120161007-2639-02,120161007,2016-10-07 12:44:22.493000,-931681309,450122652,2016-10-07 13:26:25.747000,-932204163,449212262,921.0,1.0,Weekday,Weekday,84
120161007-2639-03,120161007,2016-10-07 13:27:07.447000,-932208544,449209697,2016-10-07 14:13:13.327000,-931685521,450125387,921.0,4.0,Weekday,Weekday,96
120161007-2639-04,120161007,2016-10-07 14:14:06.703000,-931682928,450122533,2016-10-07 14:56:55.657000,-932205263,449212015,921.0,1.0,Weekday,Weekday,90
120161007-2639-05,120161007,2016-10-07 14:57:08.760000,-932209411,449209901,2016-10-07 15:43:18.763000,-931684633,450125468,921.0,4.0,Weekday,Weekday,75
120161007-2639-06,120161007,2016-10-07 15:44:11.583000,-931680706,450122501,2016-10-07 16:26:22.107000,-932204244,449212402,921.0,1.0,Weekday,Weekday,96
120161007-2639-07,120161007,2016-10-07 16:27:03.247000,-932208519,449209465,2016-10-07 17:11:54.200000,-931684422,450123431,921.0,4.0,Weekday,Weekday,64
120161007-2639-08,120161007,2016-10-07 17:11:58.583000,-931682836,450122697,2016-10-07 17:57:16.790000,-932208985,449212594,921.0,1.0,Weekday,Weekday,67
120161007-2639-09,120161007,2016-10-07 17:57:24.420000,-932209895,449210090,2016-10-07 18:42:09.917000,-931685636,450125822,921.0,4.0,Weekday,Weekday,94
120161007-2639-10,120161007,2016-10-07 18:44:12.360000,-931681026,450122069,2016-10-07 20:19:43.510000,-932433038,448636927,921.0,1.0,Weekday,Weekday,148
120161001-2640-00,120161001,2016-10-01 05:40:28.110000,-932434771,448637316,2016-10-01 16:12:49.573000,-932418612,448634903,,,Saturday,Saturday,222
120161002-2640-00,120161002,2016-10-02 09:58:38.840000,-932418612,448634903,2016-10-02 10:02:15.307000,-932418612,448634903,,,Sunday,Sunday,5
120161002-2640-01,120161002,2016-10-02 10:03:15.000000,-932418612,448634903,2016-10-02 11:14:48.327000,-932203905,449213053,921.0,1.0,Sunday,Sunday,88
120161002-2640-02,120161002,2016-10-02 11:15:19.000000,-932204047,449212019,2016-10-02 11:50:14.980000,-931685323,450125833,921.0,4.0,Sunday,Sunday,47
120161002-2640-03,120161002,2016-10-02 11:50:34.000000,-931683842,450126821,2016-10-02 12:28:22.157000,-932204446,449213064,921.0,1.0,Sunday,Sunday,54
120161002-2640-04,120161002,2016-10-02 12:29:16.000000,-932204520,449212678,2016-10-02 13:04:40.557000,-931685225,450126423,921.0,4.0,Sunday,Sunday,50
120161002-2640-05,120161002,2016-10-02 13:05:08.000000,-931685366,450125953,2016-10-02 13:48:18.377000,-932204160,449213319,921.0,1.0,Sunday,Sunday,56
120161002-2640-06,120161002,2016-10-02 13:49:12.000000,-932202698,449209728,2016-10-02 14:33:52.403000,-931685704,450125600,921.0,4.0,Sunday,Sunday,66
120161002-2640-07,120161002,2016-10-02 14:34:06.000000,-931682211,450127886,2016-10-02 15:17:18.993000,-932204545,449213186,921.0,1.0,Sunday,Sunday,54
120161002-2640-08,120161002,2016-10-02 15:18:06.000000,-932203657,449211491,2016-10-02 16:04:15.177000,-931684935,450124598,921.0,4.0,Sunday,Sunday,66
120161002-2640-09,120161002,2016-10-02 16:04:24.677000,-931681906,450122062,2016-10-02 16:46:56.057000,-932203996,449212909,921.0,1.0,Sunday,Sunday,61
120161002-2640-10,120161002,2016-10-02 16:47:36.380000,-932207717,449208907,2016-10-02 17:32:29.380000,-931682721,450127678,921.0,4.0,Sunday,Sunday,63
120161002-2640-11,120161002,2016-10-02 17:33:16.600000,-931682065,450122487,2016-10-02 18:16:48.590000,-932204256,449212934,921.0,1.0,Sunday,Sunday,77
120161002-2640-12,120161002,2016-10-02 18:17:10.913000,-932208125,449209323,2016-10-02 19:02:10.743000,-931685399,450125822,921.0,4.0,Sunday,Sunday,68
120161002-2640-13,120161002,2016-10-02 19:02:41.000000,-931682421,450128004,2016-10-02 19:48:45.127000,-932204681,449212417,921.0,1.0,Sunday,Sunday,69
120161002-2640-14,120161002,2016-10-02 19:48:57.623000,-932208115,449209345,2016-10-02 20:32:01.217000,-931685123,450125121,921.0,4.0,Sunday,Sunday,61
120161002-2640-15,120161002,2016-10-02 20:32:56.753000,-931682725,450122403,2016-10-02 21:16:20.863000,-932204180,449212994,921.0,1.0,Sunday,Sunday,60
120161002-2640-16,120161002,2016-10-02 21:17:08.087000,-932207718,449208799,2016-10-02 22:01:13.970000,-931685686,450125308,921.0,4.0,Sunday,Sunday,65
120161002-2640-17,120161002,2016-10-02 22:01:59.057000,-931682385,450122633,2016-10-02 22:48:52.267000,-932204527,449212883,921.0,1.0,Sunday,Sunday,65
120161002-2640-18,120161002,2016-10-02 22:49:06.167000,-932207991,449208997,2016-10-02 23:32:33.273000,-931685783,450125040,921.0,4.0,Sunday,Sunday,66
120161002-2640-19,120161002,2016-10-02 23:33:12.880000,-931683058,450122416,2016-10-03 00:17:27.800000,-932204768,449214020,921.0,1.0,Sunday,Sunday,63
120161002-2640-20,120161002,2016-10-03 00:18:02.680000,-932207855,449208886,2016-10-03 01:02:54.297000,-931685101,450127612,921.0,4.0,Sunday,Sunday,63
120161002-2640-21,120161002,2016-10-03 01:03:24.497000,-931679376,450123597,2016-10-03 01:43:08.040000,-932204567,449213187,921.0,1.0,Sunday,Sunday,55
120161002-2640-22,120161002,2016-10-03 01:43:38.850000,-932208324,449209364,2016-10-03 02:32:58.457000,-931685509,450124311,921.0,4.0,Sunday,Sunday,66
120161002-2640-23,120161002,2016-10-03 02:33:07.580000,-931682155,450122552,2016-10-03 03:14:53.660000,-932208418,449210644,921.0,1.0,Sunday,Sunday,57
120161002-2640-24,120161002,2016-10-03 03:14:57.387000,-932208235,449209393,2016-10-03 04:41:53.687000,-932441384,448637587,921.0,4.0,Sunday,Sunday,101
120161003-2640-00,120161003,2016-10-03 05:06:28.100000,-932441422,448634552,2016-10-03 10:20:36.500000,-932441422,448634552,921.0,4.0,Weekday,Weekday,42
120161003-2640-01,120161003,2016-10-03 10:20:42.000000,-932441422,448634552,2016-10-03 11:37:40.167000,-932204109,449212520,921.0,1.0,Weekday,Weekday,97
120161003-2640-02,120161003,2016-10-03 11:38:20.000000,-932203911,449211668,2016-10-03 12:23:11.073000,-931683744,450126031,921.0,4.0,Weekday,Weekday,65
120161003-2640-03,120161003,2016-10-03 12:24:08.000000,-931682281,450127806,2016-10-03 13:06:51.390000,-932203919,449212879,921.0,1.0,Weekday,Weekday,67
120161003-2640-04,120161003,2016-10-03 13:07:25.000000,-932203842,449211515,2016-10-03 13:55:13.430000,-931684160,450125843,921.0,4.0,Weekday,Weekday,69
120161003-2640-05,120161003,2016-10-03 13:55:25.000000,-931682864,450127509,2016-10-03 14:38:00.287000,-932204253,449212885,921.0,1.0,Weekday,Weekday,61
120161003-2640-06,120161003,2016-10-03 14:38:57.000000,-932203954,449211808,2016-10-03 15:25:10.987000,-931682681,450124649,921.0,4.0,Weekday,Weekday,66
120161003-2640-07,120161003,2016-10-03 15:25:25.900000,-931682997,450122341,2016-10-03 16:06:48.627000,-932203920,449213128,921.0,1.0,Weekday,Weekday,62
120161003-2640-08,120161003,2016-10-03 16:07:32.000000,-932203762,449211393,2016-10-03 16:53:08.047000,-931684747,450123687,921.0,4.0,Weekday,Weekday,63
120161003-2640-09,120161003,2016-10-03 16:53:14.000000,-931683846,450126642,2016-10-03 17:35:39.460000,-932203819,449213379,921.0,1.0,Weekday,Weekday,61
120161003-2640-10,120161003,2016-10-03 17:36:22.827000,-932207434,449208957,2016-10-03 18:22:56.463000,-931685875,450125412,921.0,4.0,Weekday,Weekday,64
120161003-2640-11,120161003,2016-10-03 18:23:15.000000,-931682791,450127923,2016-10-03 19:04:32.683000,-932207787,449212657,921.0,1.0,Weekday,Weekday,61
120161003-2640-12,120161003,2016-10-03 19:04:42.710000,-932207761,449208894,2016-10-03 19:51:51.047000,-931685519,450125762,921.0,4.0,Weekday,Weekday,68
120161003-2640-13,120161003,2016-10-03 19:52:09.377000,-931681743,450122600,2016-10-03 20:43:12.017000,-932203985,449212782,921.0,1.0,Weekday,Weekday,73
120161003-2640-14,120161003,2016-10-03 20:43:47.820000,-932207729,449209153,2016-10-03 21:32:15.943000,-931684822,450125131,921.0,4.0,Weekday,Weekday,72
120161003-2640-15,120161003,2016-10-03 21:32:52.120000,-931682250,450122428,2016-10-03 22:22:20.710000,-932203836,449212399,921.0,1.0,Weekday,Weekday,73
120161003-2640-16,120161003,2016-10-03 22:23:22.020000,-932207791,449208873,2016-10-03 23:11:25.947000,-931685110,450125886,921.0,4.0,Weekday,Weekday,66
120161003-2640-17,120161003,2016-10-03 23:12:23.777000,-931684088,450122320,2016-10-03 23:56:37.573000,-932204198,449212998,921.0,1.0,Weekday,Weekday,65
120161003-2640-18,120161003,2016-10-03 23:57:15.730000,-932207774,449208848,2016-10-04 00:43:21.660000,-931683888,450123818,921.0,4.0,Weekday,Weekday,62
120161003-2640-19,120161003,2016-10-04 00:43:28.867000,-931681669,450122780,2016-10-04 02:23:16.717000,-932443516,448630603,921.0,1.0,Weekday,Weekday,113
120161004-2640-00,120161004,2016-10-04 09:45:43.337000,-932429718,448638595,2016-10-04 21:23:18.497000,-932204058,449212815,921.0,1.0,Weekday,Weekday,97
120161004-2640-01,120161004,2016-10-04 21:23:57.000000,-932204106,449212909,2016-10-04 22:11:49.780000,-931684090,450124389,921.0,4.0,Weekday,Weekday,69
120161004-2640-02,120161004,2016-10-04 22:11:54.000000,-931685009,450125774,2016-10-04 23:05:24.607000,-932206146,449213115,921.0,1.0,Weekday,Weekday,75
120161004-2640-03,120161004,2016-10-04 23:05:35.000000,-932203928,449211492,2016-10-04 23:52:28.593000,-931682302,450127697,921.0,4.0,Weekday,Weekday,70
120161004-2640-04,120161004,2016-10-04 23:52:58.000000,-931682539,450127870,2016-10-05 00:36:25.633000,-932203675,449213147,921.0,1.0,Weekday,Weekday,63
120161004-2640-05,120161004,2016-10-05 00:37:05.000000,-932204099,449212223,2016-10-05 01:16:05.287000,-931682381,450128048,921.0,4.0,Weekday,Weekday,58
120161004-2640-06,120161004,2016-10-05 01:16:39.000000,-931682324,450128118,2016-10-05 01:57:40.803000,-932204014,449212419,921.0,1.0,Weekday,Weekday,56
120161004-2640-07,120161004,2016-10-05 01:58:14.890000,-932208128,449209186,2016-10-05 02:45:22.543000,-931685481,450126005,921.0,4.0,Weekday,Weekday,64
120161004-2640-08,120161004,2016-10-05 02:45:44.000000,-931684916,450125937,2016-10-05 03:22:49.553000,-932203742,449212181,921.0,1.0,Weekday,Weekday,56
120161004-2640-09,120161004,2016-10-05 03:23:47.973000,-932207774,449208763,2016-10-05 03:58:11.123000,-931682441,450126734,921.0,4.0,Weekday,Weekday,53
120161004-2640-10,120161004,2016-10-05 03:58:58.000000,-931683344,450127250,2016-10-05 04:54:25.507000,-932208037,449211507,921.0,1.0,Weekday,Weekday,68
120161004-2640-11,120161004,2016-10-05 04:54:32.713000,-932207796,449208797,2016-10-05 05:34:03.120000,-931685270,450124644,921.0,4.0,Weekday,Weekday,58
120161004-2640-12,120161004,2016-10-05 05:34:11.370000,-931682521,450122649,2016-10-05 06:08:01.907000,-932203592,449212076,921.0,1.0,Weekday,Weekday,51
120161004-2640-13,120161004,2016-10-05 06:08:54.103000,-932207674,449208722,2016-10-05 07:12:18.093000,-932404316,448631869,921.0,4.0,Weekday,Weekday,77
120161005-2640-00,120161005,2016-10-05 07:12:30.307000,-932412863,448626288,2016-10-05 11:43:33.407000,-931683577,450126485,921.0,4.0,Weekday,Weekday,144
120161005-2640-01,120161005,2016-10-05 11:44:15.543000,-931682534,450122694,2016-10-05 12:26:51.117000,-932204254,449213216,921.0,1.0,Weekday,Weekday,89
120161005-2640-02,120161005,2016-10-05 12:27:07.840000,-932207951,449209249,2016-10-05 13:12:59.023000,-931685284,450125800,921.0,4.0,Weekday,Weekday,81
120161005-2640-03,120161005,2016-10-05 13:13:45.917000,-931681853,450122635,2016-10-05 13:56:38.137000,-932204404,449213156,921.0,1.0,Weekday,Weekday,86
120161005-2640-04,120161005,2016-10-05 13:57:02.520000,-932208149,449209403,2016-10-05 14:43:01.667000,-931684666,450125158,921.0,4.0,Weekday,Weekday,82
120161005-2640-05,120161005,2016-10-05 14:43:47.937000,-931682596,450122641,2016-10-05 15:26:32.247000,-932204192,449212853,921.0,1.0,Weekday,Weekday,67
120161005-2640-06,120161005,2016-10-05 15:26:54.307000,-932207937,449208977,2016-10-05 16:12:48.583000,-931684110,450122856,921.0,4.0,Weekday,Weekday,86
120161005-2640-07,120161005,2016-10-05 16:13:05.507000,-931681191,450121178,2016-10-05 16:56:52.070000,-932206899,449213196,921.0,1.0,Weekday,Weekday,76
120161005-2640-08,120161005,2016-10-05 16:57:04.457000,-932208057,449209174,2016-10-05 17:41:43.617000,-931685832,450125031,921.0,4.0,Weekday,Weekday,111
120161005-2640-09,120161005,2016-10-05 17:42:03.897000,-931683583,450122528,2016-10-05 18:25:49.100000,-932204432,449212909,921.0,1.0,Weekday,Weekday,99
120161005-2640-10,120161005,2016-10-05 18:26:13.950000,-932208506,449209485,2016-10-05 19:11:59.147000,-931685618,450125936,921.0,4.0,Weekday,Weekday,95
120161005-2640-11,120161005,2016-10-05 19:12:28.210000,-931681899,450122596,2016-10-05 19:54:18.233000,-932204072,449212989,921.0,1.0,Weekday,Weekday,89
120161005-2640-12,120161005,2016-10-05 19:54:33.803000,-932207900,449209154,2016-10-05 20:41:36.827000,-931685463,450125508,921.0,4.0,Weekday,Weekday,86
120161005-2640-13,120161005,2016-10-05 20:42:03.833000,-931682539,450122599,2016-10-05 21:34:10.950000,-932204067,449212809,921.0,1.0,Weekday,Weekday,93
120161005-2640-14,120161005,2016-10-05 21:34:56.190000,-932207905,449208848,2016-10-05 22:21:51.087000,-931684665,450126414,921.0,4.0,Weekday,Weekday,100
120161005-2640-15,120161005,2016-10-05 22:22:04.833000,-931680681,450123028,2016-10-05 23:15:03.103000,-932208358,449210022,921.0,1.0,Weekday,Weekday,101
120161005-2640-16,120161005,2016-10-05 23:15:06.427000,-932208299,449209415,2016-10-06 00:01:25.660000,-931685300,450125663,921.0,4.0,Weekday,Weekday,104
120161005-2640-17,120161005,2016-10-06 00:02:01.463000,-931681869,450122496,2016-10-06 01:34:50.227000,-932440063,448631264,921.0,1.0,Weekday,Weekday,122
120161006-2640-00,120161006,2016-10-06 10:06:56.790000,-932439977,448631380,2016-10-06 10:09:17.517000,-932439977,448631380,921.0,1.0,Weekday,Weekday,5
120161006-2640-01,120161006,2016-10-06 10:09:51.150000,-932439977,448631380,2016-10-06 11:02:49.377000,-931685241,450125987,921.0,4.0,Weekday,Weekday,67
